service_quote_id,service_id,name,index,quote,unit,start_date,end_date,hidden,disabled,deleted,deleted_at,created_at,created_by,updated_at,updated_by
,3065,UPS mail innovation Dimension Weight Divisor Dimension Weight Divisor,USPS Priority Minimum volume,1728,Package Volume(Inches^3)=length(in)*width(in)*height(in),2024/8/5 0:00,2099/12/31 23:59,0,0,0,,2024/8/5 0:00,0,,0
,3065,UPS mail innovation Dimension Weight Divisor Dimension Weight Divisor,Dimension Weight Divisor,166,Voume Weight(LBS) = length(in)*width(in)*height(in)/Divisor,2024/8/5 0:00,2099/12/31 23:59,0,0,0,,2024/8/5 0:00,0,,0
,3066,UPS mail innovation Dimension Weight Divisor Dimension Weight Divisor,USPS Priority Minimum volume,1728,Package Volume(Inches^3)=length(in)*width(in)*height(in),2024/8/5 0:00,2099/12/31 23:59,0,0,0,,2024/8/5 0:00,0,,0
,3066,UPS mail innovation Dimension Weight Divisor Dimension Weight Divisor,Dimension Weight Divisor,166,Voume Weight(LBS) = length(in)*width(in)*height(in)/Divisor,2024/8/5 0:00,2099/12/31 23:59,0,0,0,,2024/8/5 0:00,0,,0
,3067,UPS mail innovation Dimension Weight Divisor Dimension Weight Divisor,USPS Priority Minimum volume,1728,Package Volume(Inches^3)=length(in)*width(in)*height(in),2024/8/5 0:00,2099/12/31 23:59,0,0,0,,2024/8/5 0:00,0,,0
,3067,UPS mail innovation Dimension Weight Divisor Dimension Weight Divisor,Dimension Weight Divisor,166,Voume Weight(LBS) = length(in)*width(in)*height(in)/Divisor,2024/8/5 0:00,2099/12/31 23:59,0,0,0,,2024/8/5 0:00,0,,0
,3068,UPS mail innovation Dimension Weight Divisor Dimension Weight Divisor,USPS Priority Minimum volume,1728,Package Volume(Inches^3)=length(in)*width(in)*height(in),2024/8/5 0:00,2099/12/31 23:59,0,0,0,,2024/8/5 0:00,0,,0
,3068,UPS mail innovation Dimension Weight Divisor Dimension Weight Divisor,Dimension Weight Divisor,166,Voume Weight(LBS) = length(in)*width(in)*height(in)/Divisor,2024/8/5 0:00,2099/12/31 23:59,0,0,0,,2024/8/5 0:00,0,,0
,3069,UPS mail innovation Dimension Weight Divisor Dimension Weight Divisor,USPS Priority Minimum volume,1728,Package Volume(Inches^3)=length(in)*width(in)*height(in),2024/8/5 0:00,2099/12/31 23:59,0,0,0,,2024/8/5 0:00,0,,0
,3069,UPS mail innovation Dimension Weight Divisor Dimension Weight Divisor,Dimension Weight Divisor,166,Voume Weight(LBS) = length(in)*width(in)*height(in)/Divisor,2024/8/5 0:00,2099/12/31 23:59,0,0,0,,2024/8/5 0:00,0,,0
,3070,UPS mail innovation Dimension Weight Divisor Dimension Weight Divisor,USPS Priority Minimum volume,1728,Package Volume(Inches^3)=length(in)*width(in)*height(in),2024/8/5 0:00,2099/12/31 23:59,0,0,0,,2024/8/5 0:00,0,,0
,3070,UPS mail innovation Dimension Weight Divisor Dimension Weight Divisor,Dimension Weight Divisor,166,Voume Weight(LBS) = length(in)*width(in)*height(in)/Divisor,2024/8/5 0:00,2099/12/31 23:59,0,0,0,,2024/8/5 0:00,0,,0
,3071,UPS mail innovation Dimension Weight Divisor Dimension Weight Divisor,USPS Priority Minimum volume,1728,Package Volume(Inches^3)=length(in)*width(in)*height(in),2024/8/5 0:00,2099/12/31 23:59,0,0,0,,2024/8/5 0:00,0,,0
,3071,UPS mail innovation Dimension Weight Divisor Dimension Weight Divisor,Dimension Weight Divisor,166,Voume Weight(LBS) = length(in)*width(in)*height(in)/Divisor,2024/8/5 0:00,2099/12/31 23:59,0,0,0,,2024/8/5 0:00,0,,0
,3072,DHL Expedited Dimension Weight Divisor Dimension Weight Divisor,USPS Priority Minimum volume,1728,Package Volume(Inches^3)=length(in)*width(in)*height(in),2024/8/5 0:00,2099/12/31 23:59,0,0,0,,2024/8/5 0:00,0,,0
,3072,DHL Expedited Dimension Weight Divisor Dimension Weight Divisor,Dimension Weight Divisor,166,Voume Weight(LBS) = length(in)*width(in)*height(in)/Divisor,2024/8/5 0:00,2099/12/31 23:59,0,0,0,,2024/8/5 0:00,0,,0
,3073,DHL Expedited Dimension Weight Divisor Dimension Weight Divisor,USPS Priority Minimum volume,1728,Package Volume(Inches^3)=length(in)*width(in)*height(in),2024/8/5 0:00,2099/12/31 23:59,0,0,0,,2024/8/5 0:00,0,,0
,3073,DHL Expedited Dimension Weight Divisor Dimension Weight Divisor,Dimension Weight Divisor,166,Voume Weight(LBS) = length(in)*width(in)*height(in)/Divisor,2024/8/5 0:00,2099/12/31 23:59,0,0,0,,2024/8/5 0:00,0,,0
,3074,DHL Expedited Dimension Weight Divisor Dimension Weight Divisor,USPS Priority Minimum volume,1728,Package Volume(Inches^3)=length(in)*width(in)*height(in),2024/8/5 0:00,2099/12/31 23:59,0,0,0,,2024/8/5 0:00,0,,0
,3074,DHL Expedited Dimension Weight Divisor Dimension Weight Divisor,Dimension Weight Divisor,166,Voume Weight(LBS) = length(in)*width(in)*height(in)/Divisor,2024/8/5 0:00,2099/12/31 23:59,0,0,0,,2024/8/5 0:00,0,,0
,3075,DHL Expedited Dimension Weight Divisor Dimension Weight Divisor,USPS Priority Minimum volume,1728,Package Volume(Inches^3)=length(in)*width(in)*height(in),2024/8/5 0:00,2099/12/31 23:59,0,0,0,,2024/8/5 0:00,0,,0
,3075,DHL Expedited Dimension Weight Divisor Dimension Weight Divisor,Dimension Weight Divisor,166,Voume Weight(LBS) = length(in)*width(in)*height(in)/Divisor,2024/8/5 0:00,2099/12/31 23:59,0,0,0,,2024/8/5 0:00,0,,0
,3076,DHL Expedited Dimension Weight Divisor Dimension Weight Divisor,USPS Priority Minimum volume,1728,Package Volume(Inches^3)=length(in)*width(in)*height(in),2024/8/5 0:00,2099/12/31 23:59,0,0,0,,2024/8/5 0:00,0,,0
,3076,DHL Expedited Dimension Weight Divisor Dimension Weight Divisor,Dimension Weight Divisor,166,Voume Weight(LBS) = length(in)*width(in)*height(in)/Divisor,2024/8/5 0:00,2099/12/31 23:59,0,0,0,,2024/8/5 0:00,0,,0
,3077,DHL Expedited Dimension Weight Divisor Dimension Weight Divisor,USPS Priority Minimum volume,1728,Package Volume(Inches^3)=length(in)*width(in)*height(in),2024/8/5 0:00,2099/12/31 23:59,0,0,0,,2024/8/5 0:00,0,,0
,3077,DHL Expedited Dimension Weight Divisor Dimension Weight Divisor,Dimension Weight Divisor,166,Voume Weight(LBS) = length(in)*width(in)*height(in)/Divisor,2024/8/5 0:00,2099/12/31 23:59,0,0,0,,2024/8/5 0:00,0,,0
,3078,DHL Expedited Dimension Weight Divisor Dimension Weight Divisor,USPS Priority Minimum volume,1728,Package Volume(Inches^3)=length(in)*width(in)*height(in),2024/8/5 0:00,2099/12/31 23:59,0,0,0,,2024/8/5 0:00,0,,0
,3078,DHL Expedited Dimension Weight Divisor Dimension Weight Divisor,Dimension Weight Divisor,166,Voume Weight(LBS) = length(in)*width(in)*height(in)/Divisor,2024/8/5 0:00,2099/12/31 23:59,0,0,0,,2024/8/5 0:00,0,,0
,3079,DHL Expedited Dimension Weight Divisor Dimension Weight Divisor,USPS Priority Minimum volume,1728,Package Volume(Inches^3)=length(in)*width(in)*height(in),2024/8/5 0:00,2099/12/31 23:59,0,0,0,,2024/8/5 0:00,0,,0
,3079,DHL Expedited Dimension Weight Divisor Dimension Weight Divisor,Dimension Weight Divisor,166,Voume Weight(LBS) = length(in)*width(in)*height(in)/Divisor,2024/8/5 0:00,2099/12/31 23:59,0,0,0,,2024/8/5 0:00,0,,0
,3080,SG Parcel Dimension Weight Divisor Dimension Weight Divisor,USPS Priority Minimum volume,1728,Package Volume(Inches^3)=length(in)*width(in)*height(in),2024/8/5 0:00,2099/12/31 23:59,0,0,0,,2024/8/5 0:00,0,,0
,3080,SG Parcel Dimension Weight Divisor Dimension Weight Divisor,Dimension Weight Divisor,166,Voume Weight(LBS) = length(in)*width(in)*height(in)/Divisor,2024/8/5 0:00,2099/12/31 23:59,0,0,0,,2024/8/5 0:00,0,,0
,3081,SG Parcel Dimension Weight Divisor Dimension Weight Divisor,USPS Priority Minimum volume,1728,Package Volume(Inches^3)=length(in)*width(in)*height(in),2024/8/5 0:00,2099/12/31 23:59,0,0,0,,2024/8/5 0:00,0,,0
,3081,SG Parcel Dimension Weight Divisor Dimension Weight Divisor,Dimension Weight Divisor,166,Voume Weight(LBS) = length(in)*width(in)*height(in)/Divisor,2024/8/5 0:00,2099/12/31 23:59,0,0,0,,2024/8/5 0:00,0,,0
,3082,SG Parcel Dimension Weight Divisor Dimension Weight Divisor,USPS Priority Minimum volume,1728,Package Volume(Inches^3)=length(in)*width(in)*height(in),2024/8/5 0:00,2099/12/31 23:59,0,0,0,,2024/8/5 0:00,0,,0
,3082,SG Parcel Dimension Weight Divisor Dimension Weight Divisor,Dimension Weight Divisor,166,Voume Weight(LBS) = length(in)*width(in)*height(in)/Divisor,2024/8/5 0:00,2099/12/31 23:59,0,0,0,,2024/8/5 0:00,0,,0
,3083,SG Parcel Dimension Weight Divisor Dimension Weight Divisor,USPS Priority Minimum volume,1728,Package Volume(Inches^3)=length(in)*width(in)*height(in),2024/8/5 0:00,2099/12/31 23:59,0,0,0,,2024/8/5 0:00,0,,0
,3083,SG Parcel Dimension Weight Divisor Dimension Weight Divisor,Dimension Weight Divisor,166,Voume Weight(LBS) = length(in)*width(in)*height(in)/Divisor,2024/8/5 0:00,2099/12/31 23:59,0,0,0,,2024/8/5 0:00,0,,0
,3084,SG Parcel Dimension Weight Divisor Dimension Weight Divisor,USPS Priority Minimum volume,1728,Package Volume(Inches^3)=length(in)*width(in)*height(in),2024/8/5 0:00,2099/12/31 23:59,0,0,0,,2024/8/5 0:00,0,,0
,3084,SG Parcel Dimension Weight Divisor Dimension Weight Divisor,Dimension Weight Divisor,166,Voume Weight(LBS) = length(in)*width(in)*height(in)/Divisor,2024/8/5 0:00,2099/12/31 23:59,0,0,0,,2024/8/5 0:00,0,,0
,3085,SG Parcel Dimension Weight Divisor Dimension Weight Divisor,USPS Priority Minimum volume,1728,Package Volume(Inches^3)=length(in)*width(in)*height(in),2024/8/5 0:00,2099/12/31 23:59,0,0,0,,2024/8/5 0:00,0,,0
,3085,SG Parcel Dimension Weight Divisor Dimension Weight Divisor,Dimension Weight Divisor,166,Voume Weight(LBS) = length(in)*width(in)*height(in)/Divisor,2024/8/5 0:00,2099/12/31 23:59,0,0,0,,2024/8/5 0:00,0,,0
,3086,SG GROUND Dimension Weight Divisor Dimension Weight Divisor,Dimension Weight Divisor: < Standard Volume,250,Voume Weight(LBS) = length(in)*width(in)*height(in)/Divisor,2024/8/5 0:00,2099/12/31 23:59,0,0,0,,2024/8/5 0:00,0,,0
,3086,SG GROUND Dimension Weight Divisor Dimension Weight Divisor,Dimension Weight Divisor: Standard Volume,6912,cubic inch,2024/8/5 0:00,2099/12/31 23:59,0,0,0,,2024/8/5 0:00,0,,0
,3086,SG GROUND Dimension Weight Divisor Dimension Weight Divisor,Dimension Weight Divisor: >= Standard Volume,250,Voume Weight(LBS) = length(in)*width(in)*height(in)/Divisor,2024/8/5 0:00,2099/12/31 23:59,0,0,0,,2024/8/5 0:00,0,,0
,3087,SG GROUND Dimension Weight Divisor Dimension Weight Divisor,Dimension Weight Divisor: < Standard Volume,250,Voume Weight(LBS) = length(in)*width(in)*height(in)/Divisor,2024/8/5 0:00,2099/12/31 23:59,0,0,0,,2024/8/5 0:00,0,,0
,3087,SG GROUND Dimension Weight Divisor Dimension Weight Divisor,Dimension Weight Divisor: Standard Volume,6912,cubic inch,2024/8/5 0:00,2099/12/31 23:59,0,0,0,,2024/8/5 0:00,0,,0
,3087,SG GROUND Dimension Weight Divisor Dimension Weight Divisor,Dimension Weight Divisor: >= Standard Volume,250,Voume Weight(LBS) = length(in)*width(in)*height(in)/Divisor,2024/8/5 0:00,2099/12/31 23:59,0,0,0,,2024/8/5 0:00,0,,0
,3088,SG GROUND Dimension Weight Divisor Dimension Weight Divisor,Dimension Weight Divisor: < Standard Volume,250,Voume Weight(LBS) = length(in)*width(in)*height(in)/Divisor,2024/8/5 0:00,2099/12/31 23:59,0,0,0,,2024/8/5 0:00,0,,0
,3088,SG GROUND Dimension Weight Divisor Dimension Weight Divisor,Dimension Weight Divisor: Standard Volume,6912,cubic inch,2024/8/5 0:00,2099/12/31 23:59,0,0,0,,2024/8/5 0:00,0,,0
,3088,SG GROUND Dimension Weight Divisor Dimension Weight Divisor,Dimension Weight Divisor: >= Standard Volume,250,Voume Weight(LBS) = length(in)*width(in)*height(in)/Divisor,2024/8/5 0:00,2099/12/31 23:59,0,0,0,,2024/8/5 0:00,0,,0
,3089,SG GROUND Dimension Weight Divisor Dimension Weight Divisor,Dimension Weight Divisor: < Standard Volume,250,Voume Weight(LBS) = length(in)*width(in)*height(in)/Divisor,2024/8/5 0:00,2099/12/31 23:59,0,0,0,,2024/8/5 0:00,0,,0
,3089,SG GROUND Dimension Weight Divisor Dimension Weight Divisor,Dimension Weight Divisor: Standard Volume,6912,cubic inch,2024/8/5 0:00,2099/12/31 23:59,0,0,0,,2024/8/5 0:00,0,,0
,3089,SG GROUND Dimension Weight Divisor Dimension Weight Divisor,Dimension Weight Divisor: >= Standard Volume,250,Voume Weight(LBS) = length(in)*width(in)*height(in)/Divisor,2024/8/5 0:00,2099/12/31 23:59,0,0,0,,2024/8/5 0:00,0,,0
,3090,SG GROUND Dimension Weight Divisor Dimension Weight Divisor,Dimension Weight Divisor: < Standard Volume,250,Voume Weight(LBS) = length(in)*width(in)*height(in)/Divisor,2024/8/5 0:00,2099/12/31 23:59,0,0,0,,2024/8/5 0:00,0,,0
,3090,SG GROUND Dimension Weight Divisor Dimension Weight Divisor,Dimension Weight Divisor: Standard Volume,6912,cubic inch,2024/8/5 0:00,2099/12/31 23:59,0,0,0,,2024/8/5 0:00,0,,0
,3090,SG GROUND Dimension Weight Divisor Dimension Weight Divisor,Dimension Weight Divisor: >= Standard Volume,250,Voume Weight(LBS) = length(in)*width(in)*height(in)/Divisor,2024/8/5 0:00,2099/12/31 23:59,0,0,0,,2024/8/5 0:00,0,,0
,3091,SG GROUND Dimension Weight Divisor Dimension Weight Divisor,Dimension Weight Divisor: < Standard Volume,250,Voume Weight(LBS) = length(in)*width(in)*height(in)/Divisor,2024/8/5 0:00,2099/12/31 23:59,0,0,0,,2024/8/5 0:00,0,,0
,3091,SG GROUND Dimension Weight Divisor Dimension Weight Divisor,Dimension Weight Divisor: Standard Volume,6912,cubic inch,2024/8/5 0:00,2099/12/31 23:59,0,0,0,,2024/8/5 0:00,0,,0
,3091,SG GROUND Dimension Weight Divisor Dimension Weight Divisor,Dimension Weight Divisor: >= Standard Volume,250,Voume Weight(LBS) = length(in)*width(in)*height(in)/Divisor,2024/8/5 0:00,2099/12/31 23:59,0,0,0,,2024/8/5 0:00,0,,0
,3092,SG GROUND Dimension Weight Divisor Dimension Weight Divisor,Dimension Weight Divisor: < Standard Volume,250,Voume Weight(LBS) = length(in)*width(in)*height(in)/Divisor,2024/8/5 0:00,2099/12/31 23:59,0,0,0,,2024/8/5 0:00,0,,0
,3092,SG GROUND Dimension Weight Divisor Dimension Weight Divisor,Dimension Weight Divisor: Standard Volume,6912,cubic inch,2024/8/5 0:00,2099/12/31 23:59,0,0,0,,2024/8/5 0:00,0,,0
,3092,SG GROUND Dimension Weight Divisor Dimension Weight Divisor,Dimension Weight Divisor: >= Standard Volume,225,Voume Weight(LBS) = length(in)*width(in)*height(in)/Divisor,2024/8/5 0:00,2099/12/31 23:59,0,0,0,,2024/8/5 0:00,0,,0
,3093,UPS Next Day Air Dimension Weight Divisor,Dimension Weight Divisor,139,Voume Weight(LBS) = length(in)*width(in)*height(in)/Divisor,2024/8/5 0:00,2099/12/31 23:59,0,0,0,,2024/8/5 0:00,0,,0
,3094,UPS Next Day Air Dimension Weight Divisor,Dimension Weight Divisor,139,Voume Weight(LBS) = length(in)*width(in)*height(in)/Divisor,2024/8/5 0:00,2099/12/31 23:59,0,0,0,,2024/8/5 0:00,0,,0
,3095,UPS Next Day Air Dimension Weight Divisor,Dimension Weight Divisor,139,Voume Weight(LBS) = length(in)*width(in)*height(in)/Divisor,2024/8/5 0:00,2099/12/31 23:59,0,0,0,,2024/8/5 0:00,0,,0
,3096,UPS Next Day Air Dimension Weight Divisor,Dimension Weight Divisor,139,Voume Weight(LBS) = length(in)*width(in)*height(in)/Divisor,2024/8/5 0:00,2099/12/31 23:59,0,0,0,,2024/8/5 0:00,0,,0
,3097,UPS Next Day Air Dimension Weight Divisor,Dimension Weight Divisor,139,Voume Weight(LBS) = length(in)*width(in)*height(in)/Divisor,2024/8/5 0:00,2099/12/31 23:59,0,0,0,,2024/8/5 0:00,0,,0
,3098,UPS Next Day Air Dimension Weight Divisor,Dimension Weight Divisor,139,Voume Weight(LBS) = length(in)*width(in)*height(in)/Divisor,2024/8/5 0:00,2099/12/31 23:59,0,0,0,,2024/8/5 0:00,0,,0
,3099,UPS Next Day Air Dimension Weight Divisor,Dimension Weight Divisor,139,Voume Weight(LBS) = length(in)*width(in)*height(in)/Divisor,2024/8/5 0:00,2099/12/31 23:59,0,0,0,,2024/8/5 0:00,0,,0
,3100,UPS 2nd Day Air Dimension Weight Divisor,Dimension Weight Divisor,139,Voume Weight(LBS) = length(in)*width(in)*height(in)/Divisor,2024/8/5 0:00,2099/12/31 23:59,0,0,0,,2024/8/5 0:00,0,,0
,3101,UPS 2nd Day Air Dimension Weight Divisor,Dimension Weight Divisor,139,Voume Weight(LBS) = length(in)*width(in)*height(in)/Divisor,2024/8/5 0:00,2099/12/31 23:59,0,0,0,,2024/8/5 0:00,0,,0
,3102,UPS 2nd Day Air Dimension Weight Divisor,Dimension Weight Divisor,139,Voume Weight(LBS) = length(in)*width(in)*height(in)/Divisor,2024/8/5 0:00,2099/12/31 23:59,0,0,0,,2024/8/5 0:00,0,,0
,3103,UPS 2nd Day Air Dimension Weight Divisor,Dimension Weight Divisor,139,Voume Weight(LBS) = length(in)*width(in)*height(in)/Divisor,2024/8/5 0:00,2099/12/31 23:59,0,0,0,,2024/8/5 0:00,0,,0
,3104,UPS 2nd Day Air Dimension Weight Divisor,Dimension Weight Divisor,139,Voume Weight(LBS) = length(in)*width(in)*height(in)/Divisor,2024/8/5 0:00,2099/12/31 23:59,0,0,0,,2024/8/5 0:00,0,,0
,3105,UPS 2nd Day Air Dimension Weight Divisor,Dimension Weight Divisor,139,Voume Weight(LBS) = length(in)*width(in)*height(in)/Divisor,2024/8/5 0:00,2099/12/31 23:59,0,0,0,,2024/8/5 0:00,0,,0
,3106,UPS 2nd Day Air Dimension Weight Divisor,Dimension Weight Divisor,139,Voume Weight(LBS) = length(in)*width(in)*height(in)/Divisor,2024/8/5 0:00,2099/12/31 23:59,0,0,0,,2024/8/5 0:00,0,,0
