rate_id,service_id,weight,unit,zone,fee,start_date,end_date,created_at,created_by,updated_at,updated_by
,1611,61,lb,2,7.78,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,62,lb,2,7.78,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,63,lb,2,7.78,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,64,lb,2,7.97,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,65,lb,2,8.06,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,66,lb,2,8.1,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,67,lb,2,8.1,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,68,lb,2,8.2,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,69,lb,2,8.36,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,70,lb,2,8.4,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,71,lb,2,8.4,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,72,lb,2,8.64,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,73,lb,2,8.7,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,74,lb,2,8.93,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,75,lb,2,9.27,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,76,lb,2,9.98,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,77,lb,2,10.37,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,78,lb,2,10.38,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,79,lb,2,10.84,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,80,lb,2,11.13,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,81,lb,2,11.42,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,82,lb,2,11.78,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,83,lb,2,11.78,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,84,lb,2,12.26,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,85,lb,2,12.58,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,86,lb,2,13.04,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,87,lb,2,13.31,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,88,lb,2,13.86,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,89,lb,2,14.48,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,90,lb,2,15.37,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,91,lb,2,15.37,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,92,lb,2,15.71,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,93,lb,2,15.92,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,94,lb,2,15.99,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,95,lb,2,16.21,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,96,lb,2,16.74,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,97,lb,2,17.28,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,98,lb,2,17.52,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,99,lb,2,17.76,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,100,lb,2,18.05,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,101,lb,2,18.18,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,102,lb,2,18.35,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,103,lb,2,18.6,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,104,lb,2,18.6,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,105,lb,2,19.26,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,106,lb,2,19.4,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,107,lb,2,19.49,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,108,lb,2,19.77,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,109,lb,2,20.37,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,110,lb,2,20.73,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,111,lb,2,20.73,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,112,lb,2,20.97,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,113,lb,2,20.97,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,114,lb,2,21.19,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,115,lb,2,21.84,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,116,lb,2,21.84,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,117,lb,2,21.86,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,118,lb,2,22.1,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,119,lb,2,22.76,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,120,lb,2,23.37,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,121,lb,2,23.37,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,122,lb,2,23.37,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,123,lb,2,23.59,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,124,lb,2,23.59,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,125,lb,2,23.81,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,126,lb,2,24.29,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,127,lb,2,24.29,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,128,lb,2,24.52,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,129,lb,2,24.99,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,130,lb,2,25.08,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,131,lb,2,25.22,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,132,lb,2,25.49,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,133,lb,2,25.7,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,134,lb,2,26.18,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,135,lb,2,26.38,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,136,lb,2,26.58,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,137,lb,2,26.58,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,138,lb,2,27.08,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,139,lb,2,27.57,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,140,lb,2,27.81,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,141,lb,2,27.81,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,142,lb,2,28.17,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,143,lb,2,28.17,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,144,lb,2,28.97,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,145,lb,2,28.97,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,146,lb,2,28.97,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,147,lb,2,29.32,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,148,lb,2,29.32,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,149,lb,2,29.32,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,150,lb,2,29.32,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,1,lb,3,7.71,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,2,lb,3,7.71,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,3,lb,3,7.71,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,4,lb,3,7.71,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,5,lb,3,7.71,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,6,lb,3,7.71,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,7,lb,3,7.71,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,8,lb,3,7.71,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,9,lb,3,7.71,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,10,lb,3,7.71,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,11,lb,3,7.71,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,12,lb,3,7.71,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,13,lb,3,7.71,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,14,lb,3,7.71,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,15,lb,3,7.71,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,16,lb,3,7.71,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,17,lb,3,7.71,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,18,lb,3,7.71,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,19,lb,3,7.71,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,20,lb,3,7.71,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,21,lb,3,7.71,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,22,lb,3,7.71,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,23,lb,3,7.71,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,24,lb,3,7.71,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,25,lb,3,7.71,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,26,lb,3,7.71,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,27,lb,3,7.71,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,28,lb,3,7.71,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,29,lb,3,7.71,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,30,lb,3,7.71,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,31,lb,3,7.71,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,32,lb,3,7.71,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,33,lb,3,7.71,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,34,lb,3,7.71,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,35,lb,3,7.71,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,36,lb,3,7.71,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,37,lb,3,7.71,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,38,lb,3,7.71,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,39,lb,3,7.87,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,40,lb,3,7.91,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,41,lb,3,8.25,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,42,lb,3,8.28,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,43,lb,3,8.4,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,44,lb,3,8.52,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,45,lb,3,8.52,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,46,lb,3,8.62,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,47,lb,3,8.81,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,48,lb,3,8.81,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,49,lb,3,8.81,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,50,lb,3,8.81,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,51,lb,3,8.88,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,52,lb,3,8.88,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,53,lb,3,8.89,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,54,lb,3,8.89,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,55,lb,3,8.89,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,56,lb,3,8.9,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,57,lb,3,8.94,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,58,lb,3,8.94,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,59,lb,3,8.95,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,60,lb,3,9.3,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,61,lb,3,9.32,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,62,lb,3,9.99,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,63,lb,3,9.99,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,64,lb,3,9.99,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,65,lb,3,10.26,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,66,lb,3,10.36,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,67,lb,3,10.37,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,68,lb,3,10.55,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,69,lb,3,10.66,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
,1611,70,lb,3,10.81,2026/1/5 0:00,2099/12/31 23:59,2026/1/5 0:00,336,2026/1/5 0:00,336
