service_quote_id,service_id,name,index,quote,unit,start_date,end_date,hidden,disabled,deleted,deleted_at,created_at,created_by,updated_at,updated_by
,3347,SG Parcel Dimension Weight Divisor Dimension Weight Divisor,Dimension Weight Divisor,166,Voume Weight(LBS) = length(in)*width(in)*height(in)/Divisor,2025/1/6 0:00,2099/12/31 23:59,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,3347,SG Parcel Dimension Weight Divisor Dimension Weight Divisor,USPS Priority Minimum volume,1728,Package Volume(Inches^3)=length(in)*width(in)*height(in),2025/1/6 0:00,2099/12/31 23:59,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,3348,SG Parcel Dimension Weight Divisor Dimension Weight Divisor,Dimension Weight Divisor,166,Voume Weight(LBS) = length(in)*width(in)*height(in)/Divisor,2025/1/6 0:00,2099/12/31 23:59,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,3348,SG Parcel Dimension Weight Divisor Dimension Weight Divisor,USPS Priority Minimum volume,1728,Package Volume(Inches^3)=length(in)*width(in)*height(in),2025/1/6 0:00,2099/12/31 23:59,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,3349,SG GROUND Dimension Weight Divisor,Dimension Weight Divisor,250,Voume Weight(LBS) = length(in)*width(in)*height(in)/Divisor,2025/1/6 0:00,2099/12/31 23:59,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,3350,SG GROUND Dimension Weight Divisor,Dimension Weight Divisor,250,Voume Weight(LBS) = length(in)*width(in)*height(in)/Divisor,2025/1/6 0:00,2099/12/31 23:59,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,3351,SG GROUND Dimension Weight Divisor,Dimension Weight Divisor,250,Voume Weight(LBS) = length(in)*width(in)*height(in)/Divisor,2025/1/6 0:00,2099/12/31 23:59,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,3352,SG GROUND Dimension Weight Divisor,Dimension Weight Divisor,250,Voume Weight(LBS) = length(in)*width(in)*height(in)/Divisor,2025/1/6 0:00,2099/12/31 23:59,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,3353,SG GROUND Dimension Weight Divisor,Dimension Weight Divisor,250,Voume Weight(LBS) = length(in)*width(in)*height(in)/Divisor,2025/1/6 0:00,2099/12/31 23:59,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,3354,SG GROUND Dimension Weight Divisor,Dimension Weight Divisor,250,Voume Weight(LBS) = length(in)*width(in)*height(in)/Divisor,2025/1/6 0:00,2099/12/31 23:59,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,3355,Amazon Shipping Dimension Weight Divisor,Dimension Weight Divisor,225,Voume Weight(LBS) = length(in)*width(in)*height(in)/Divisor,2025/1/6 0:00,2099/12/31 23:59,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,3356,Amazon Shipping Dimension Weight Divisor,Dimension Weight Divisor,225,Voume Weight(LBS) = length(in)*width(in)*height(in)/Divisor,2025/1/6 0:00,2099/12/31 23:59,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,3357,Amazon Shipping Dimension Weight Divisor,Dimension Weight Divisor,225,Voume Weight(LBS) = length(in)*width(in)*height(in)/Divisor,2025/1/6 0:00,2099/12/31 23:59,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,3358,Amazon Shipping Dimension Weight Divisor,Dimension Weight Divisor,225,Voume Weight(LBS) = length(in)*width(in)*height(in)/Divisor,2025/1/6 0:00,2099/12/31 23:59,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,3359,Amazon Shipping Dimension Weight Divisor,Dimension Weight Divisor,225,Voume Weight(LBS) = length(in)*width(in)*height(in)/Divisor,2025/1/6 0:00,2099/12/31 23:59,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,3360,Amazon Shipping Dimension Weight Divisor,Dimension Weight Divisor,225,Voume Weight(LBS) = length(in)*width(in)*height(in)/Divisor,2025/1/6 0:00,2099/12/31 23:59,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,3361,Amazon Shipping Dimension Weight Divisor,Dimension Weight Divisor,225,Voume Weight(LBS) = length(in)*width(in)*height(in)/Divisor,2025/1/6 0:00,2099/12/31 23:59,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,3362,Amazon Shipping Dimension Weight Divisor,Dimension Weight Divisor,225,Voume Weight(LBS) = length(in)*width(in)*height(in)/Divisor,2025/1/6 0:00,2099/12/31 23:59,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,3363,Amazon Shipping Dimension Weight Divisor,Dimension Weight Divisor,225,Voume Weight(LBS) = length(in)*width(in)*height(in)/Divisor,2025/1/6 0:00,2099/12/31 23:59,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,3364,Amazon Shipping Dimension Weight Divisor,Dimension Weight Divisor,225,Voume Weight(LBS) = length(in)*width(in)*height(in)/Divisor,2025/1/6 0:00,2099/12/31 23:59,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,3365,Amazon Shipping Dimension Weight Divisor,Dimension Weight Divisor,225,Voume Weight(LBS) = length(in)*width(in)*height(in)/Divisor,2025/1/6 0:00,2099/12/31 23:59,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,3366,Amazon Shipping Dimension Weight Divisor,Dimension Weight Divisor,225,Voume Weight(LBS) = length(in)*width(in)*height(in)/Divisor,2025/1/6 0:00,2099/12/31 23:59,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,3367,Transfer UPS Dimension Weight Divisor,Dimension Weight Divisor,225,Voume Weight(LBS) = length(in)*width(in)*height(in)/Divisor,2025/1/6 0:00,2099/12/31 23:59,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
,3368,FedEx Ground Economy Dimension Weight Divisor,Dimension Weight Divisor,194,Voume Weight(LBS) = length(in)*width(in)*height(in)/Divisor,2025/1/6 0:00,2099/12/31 23:59,0,0,0,,2025/1/6 0:00,0,2025/1/6 0:00,0
